Date,Open,High,Low,Close,Volume,Market Cap
16-11-2019,12930.05,13194.82,12893.27,13137,4.86394E+11,1.42611E+12
17-11-2019,13137.18,13484,13064.52,13262.8,5.27658E+11,1.44037E+12
18-11-2019,13257.23,13418.47,12889.51,12990.38,5.57944E+11,1.40494E+12
19-11-2019,12986.27,13131.06,12552.61,12752.13,5.42229E+11,1.38673E+12
20-11-2019,12749.24,12847.46,12581.86,12611.31,5.17815E+11,1.37156E+12
21-11-2019,12609.53,12648.3,11434.96,11585.03,6.13443E+11,1.25912E+12
22-11-2019,11588.13,11697.35,10206.61,10788.14,8.62495E+11,1.17151E+12
23-11-2019,10784.13,11063.35,10596.68,11014.26,5.95103E+11,1.19691E+12
24-11-2019,11015.18,11053.61,10254.63,10254.63,5.58745E+11,1.11447E+12
25-11-2019,10244.75,10769.53,9585.4,10500.81,7.87057E+11,1.14303E+12
26-11-2019,10495.64,10736.36,10410.51,10641.83,5.48318E+11,1.16089E+12
27-11-2019,10601.23,11033.48,10241.34,10900.18,6.27093E+11,1.18837E+12
28-11-2019,10904.36,11194.5,10811.66,10856.52,5.23353E+11,1.17515E+12
29-11-2019,10860.17,11250.26,10838.11,11143.69,5.36959E+11,1.20846E+12
30-11-2019,11142.42,11242.52,10851.02,10945.33,4.71133E+11,1.19034E+12
01-12-2019,10941.91,10941.91,10552.71,10847.81,5.09653E+11,1.1799E+12
02-12-2019,10847.08,10913.25,10571.38,10677.85,4.78623E+11,1.16339E+12
03-12-2019,10677.79,10782.67,10445.76,10616.76,4.44451E+11,1.15303E+12
04-12-2019,10614.03,10779.25,10406.35,10491.01,5.64428E+11,1.14567E+12
05-12-2019,10486.63,10949.08,10404.32,10655.63,4.82266E+11,1.161E+12
06-12-2019,10666.16,10661.6,10521.1,10637.12,4.61124E+11,1.15916E+12
07-12-2019,10637.34,10680.27,10578.68,10606.72,4.21453E+11,1.15439E+12
08-12-2019,10604.98,10865.16,10574.3,10784.1,4.59276E+11,1.17389E+12
09-12-2019,10781.23,10828.87,10475.21,10519.54,4.80814E+11,1.15036E+12
10-12-2019,10516.32,10543.62,10258.76,10360.42,4.86819E+11,1.13014E+12
11-12-2019,10364.21,10422.21,10114.19,10158.73,4.98459E+11,1.10756E+12
12-12-2019,10159.27,10282.71,10007.37,10275.26,5.5816E+11,1.12161E+12
13-12-2019,10278.91,10293.14,10165.61,10246.07,5.12677E+11,1.11397E+12
14-12-2019,10246.68,10287.38,10068.63,10099.35,4.98224E+11,1.09999E+12
15-12-2019,10099.05,10174.01,9856.02,10116.33,5.11449E+11,1.10199E+12
16-12-2019,10118.06,10124.09,9393.76,9473.74,6.35635E+11,1.02889E+12
17-12-2019,9476.09,9503.43,8623.32,8709.17,6.42187E+11,9.47096E+11
18-12-2019,8712.93,9470.99,8503.91,9449.53,8.42796E+11,1.03012E+12
19-12-2019,9446.73,9527.54,8969.5,9211.76,6.79093E+11,1.00053E+12
20-12-2019,9216.27,9242.76,9025.86,9176.53,5.82219E+11,1.00191E+12
21-12-2019,9178.66,9182.33,9073.16,9110.05,5.29625E+11,9.92904E+11
22-12-2019,9107.71,9471.41,9095.65,9411.69,6.48503E+11,1.02587E+12
23-12-2019,9407.04,9582.12,9074.5,9159.99,6.8416E+11,9.96845E+11
24-12-2019,9161.07,9380.99,9066.93,9197.09,5.67046E+11,1.00212E+12
25-12-2019,9197.42,9197.42,8891.66,9011.16,5.99868E+11,9.825E+11
26-12-2019,9013.42,9332.73,8936.15,9009.66,6.12898E+11,9.81868E+11
27-12-2019,9010.2,9163.78,8899.82,9086.62,5.91753E+11,9.89159E+11
28-12-2019,9086.51,9304.02,9064.13,9165.77,5.7637E+11,9.99645E+11
29-12-2019,9161.78,9772.08,9142.55,9625.98,6.93474E+11,1.04988E+12
30-12-2019,9628.73,9761.54,9383.73,9459.69,6.99812E+11,1.03348E+12
31-12-2019,9458.17,9535.14,9173.39,9241.38,6.37395E+11,1.00848E+12
01-01-2020,9242.8,9465.18,9218.94,9316.76,5.6579E+11,1.01754E+12
02-01-2020,9318.05,9318.05,9058.3,9090.78,5.72154E+11,9.90248E+11
03-01-2020,9090.86,9655.73,9029.17,9628.3,7.47528E+11,1.04472E+12
04-01-2020,9628.07,9763.28,9547.12,9692.71,5.33249E+11,1.0579E+12
05-01-2020,9692.91,10004.22,9691.01,9779.72,5.40122E+11,1.06749E+12
06-01-2020,9781.78,10362.32,9765.57,10360.58,6.526E+11,1.13055E+12
07-01-2020,10361.14,10433.1,10091.81,10330.36,6.64691E+11,1.12525E+12
08-01-2020,10326.32,10548.93,9872.83,10092.46,6.75564E+11,1.11009E+12
09-01-2020,10085.14,10106.97,9693.63,9894.78,5.4995E+11,1.08443E+12
10-01-2020,9893.92,10224.71,9628.93,10220.13,6.46804E+11,1.11952E+12
11-01-2020,10180.76,10398.83,10095.48,10142.18,6.62503E+11,1.1084E+12
12-01-2020,10149.66,10370.58,10126.6,10351.55,6.05163E+11,1.13091E+12
13-01-2020,10376.12,10416.38,10125.61,10200.99,5.9456E+11,1.1183E+12
14-01-2020,10202.72,11881.5,10189.55,11758.78,1.18204E+12,1.28271E+12
15-01-2020,11743.14,12075.48,11424.91,11756.5,1.07513E+12,1.28729E+12
16-01-2020,11763.72,11815.61,11303.85,11664.46,9.71408E+11,1.27085E+12
17-01-2020,11671.44,12298.91,11549.87,12132.84,1.06413E+12,1.32473E+12
