Date,Close,Open,High,Low,Volume,Market Cap
18-09-2017,260794.77,230206.83,261694.84,230206.83,1.25E+11,4.32E+12
19-09-2017,252355.94,261345.85,262646.88,248371.79,1.00E+11,4.17E+12
20-09-2017,251105.71,251802.37,259169.99,248408.88,78043200879,4.16E+12
21-09-2017,235291.39,250817.7,251778.8,234163.22,90741230354,3.87E+12
22-09-2017,235233.05,235095.7,243949.31,230233.21,77424980890,3.90E+12
23-09-2017,245709.59,235182.51,247446.61,232892.84,60132505023,4.07E+12
24-09-2017,238611.21,245952.55,245952.55,237578.44,49759690295,3.96E+12
25-09-2017,255675.5,238529.57,257250.16,238529.57,89035069010,4.22E+12
26-09-2017,254773.78,255827.87,258529.15,252859.26,67970960234,4.20E+12
27-09-2017,276026.02,254812.38,276642.37,254280.9,1.10E+11,4.56E+12
28-09-2017,273277.82,275793.4,280637.15,269041.52,1.13E+11,4.55E+12
29-09-2017,271869.27,273074.25,275889.67,264209.96,89487091953,4.52E+12
30-09-2017,283339.45,272067.8,284627.28,271724.95,78852521205,4.70E+12
01-10-2017,287586.26,283492.26,287586.26,278839.95,78902157185,4.77E+12
02-10-2017,287950.63,287068.38,291928.37,285870.02,93499130785,4.78E+12
03-10-2017,282708.59,287894.48,289462.47,279063.78,84114144010,4.68E+12
04-10-2017,275014.13,282832.36,284292.89,273782.56,73126102743,4.60E+12
05-10-2017,281952.64,275047.94,284182.38,270663.24,75544093210,4.67E+12
06-10-2017,285807.27,281695.32,288230.66,281439.31,69695889516,4.73E+12
07-10-2017,289474.35,285711.8,290585.31,282553.45,59304021920,4.81E+12
08-10-2017,301479.29,289656.12,302372.52,288084.81,85913956161,5.01E+12
09-10-2017,311851.51,301743.46,318823.7,298136.81,1.29E+11,5.18E+12
10-10-2017,312024.86,312125.32,321146.98,310922.78,1.04E+11,5.19E+12
11-10-2017,314445.17,312498.56,317523.51,310115.12,79753765824,5.23E+12
12-10-2017,354321.51,314647.14,354321.51,314153.3,1.82E+11,5.90E+12
13-10-2017,365346.25,355443.62,379911.5,353667.1,2.35E+11,6.11E+12
14-10-2017,377287.66,365108.16,377670.01,361751.16,1.08E+11,6.27E+12
15-10-2017,367350.5,377557.43,378626.19,354438.67,1.28E+11,6.11E+12
16-10-2017,370417.03,367957.33,373895.37,358987.59,1.30E+11,6.16E+12
17-10-2017,364498.27,371451.52,376471.72,355302.68,1.18E+11,6.03E+12
18-10-2017,363618.47,364388.38,364388.38,335152.68,1.56E+11,6.05E+12
19-10-2017,370996.72,363166.46,373325.31,359740.15,1.16E+11,6.18E+12
20-10-2017,390924.61,370970.06,394088.94,365713.68,1.53E+11,6.50E+12
21-10-2017,392234.95,389971.26,402853.04,387908.49,1.44E+11,6.53E+12
22-10-2017,390727.55,392564.01,395139.17,376675.86,1.32E+11,6.50E+12
23-10-2017,385574.57,390570.18,395080.42,372710.88,1.56E+11,6.42E+12
24-10-2017,359673.74,385912.67,385912.67,358212.05,1.78E+11,5.98E+12
25-10-2017,373341.92,359540.97,373571.11,351294.02,1.28E+11,6.23E+12
26-10-2017,382810.13,373156.93,387326.51,371421.62,1.24E+11,6.38E+12
27-10-2017,375960.83,382480.16,388227.33,372573.8,1.11E+11,6.24E+12
28-10-2017,374152.2,376410.86,382192.5,369996.47,91303937200,6.23E+12
29-10-2017,400184.87,374240,406808.82,372298.07,1.86E+11,6.66E+12
30-10-2017,397564.86,397648.7,403042.12,391658.52,1.15E+11,6.64E+12
31-10-2017,418764.21,397661.5,418895.65,395068.56,1.50E+11,6.99E+12
01-11-2017,436897.54,416988.41,436897.54,411883.48,1.86E+11,7.30E+12
02-11-2017,457058.74,437572.83,476095.29,436342.98,3.00E+11,7.61E+12
03-11-2017,465260.89,457641.8,481980.68,452179.83,2.18E+11,7.75E+12
04-11-2017,476375.79,462467.18,483664.1,453869.11,1.60E+11,7.94E+12
05-11-2017,478148.33,477961.77,491708.33,473357.41,1.54E+11,7.97E+12
06-11-2017,453810.74,477877.86,480624.45,452812.38,2.01E+11,7.56E+12
07-11-2017,464741.91,453832.73,470123.92,453832.73,1.50E+11,7.70E+12
08-11-2017,484245.77,464546.76,504806.3,462767,2.99E+11,8.09E+12
09-11-2017,464118.4,483410.97,483410.97,460995.17,2.09E+11,7.73E+12
10-11-2017,431238.01,466077.24,475060.64,419555.19,3.38E+11,7.17E+12
11-11-2017,414261.22,431268.62,447854.45,404266.99,3.20E+11,6.91E+12
12-11-2017,387706.55,410211.53,431688.25,359618.68,5.84E+11,6.47E+12
13-11-2017,429187.45,386936.37,445656.16,380813.94,4.08E+11,7.13E+12
14-11-2017,433978.05,429317.64,441973.05,422663.07,2.09E+11,7.24E+12
15-11-2017,477412.14,433913.29,479155.24,433913.29,2.75E+11,7.98E+12
16-11-2017,513942.64,477914.66,520190.23,468343.62,3.34E+11,8.57E+12
17-11-2017,501161.46,512759.57,522619.67,490809.24,3.04E+11,8.40E+12
18-11-2017,506437.65,500395.62,512603.22,485198.23,2.38E+11,8.45E+12
19-11-2017,522452.23,504869.6,526705.18,500193.45,2.05E+11,8.72E+12
20-11-2017,533820.64,522619.93,542687.92,516907.13,2.27E+11,8.90E+12
21-11-2017,523582.62,534152.66,541911.53,504731.4,2.78E+11,8.77E+12
22-11-2017,535407.78,524016.63,539148.75,523855.75,2.36E+11,8.94E+12
23-11-2017,518942.8,534034.48,536306.26,518942.8,2.74E+11,8.71E+12
24-11-2017,533766.16,521218.36,541389.45,512626.75,3.27E+11,8.90E+12
25-11-2017,568508.79,532991.38,568508.79,529721.66,2.81E+11,9.49E+12
26-11-2017,603406.66,568387.22,615847.86,567517.4,3.54E+11,1.01E+13
27-11-2017,633013.55,604840.38,633013.55,604840.38,3.66E+11,1.06E+13
28-11-2017,647786.71,633341.07,652246.98,627017.71,4.09E+11,1.08E+13
29-11-2017,636332.08,648984.59,741144.72,617826.3,7.45E+11,1.06E+13
30-11-2017,659862.5,637501.94,695044.35,593440.19,5.35E+11,1.10E+13
01-12-2017,708035.93,657605.7,712291.23,625111.06,4.37E+11,1.18E+13
02-12-2017,714422.42,708210.12,730266.11,703487.98,3.31E+11,1.19E+13
03-12-2017,730459.64,714944.99,765004.75,700707.62,4.26E+11,1.22E+13
04-12-2017,750373.98,729956.48,750373.98,713534.93,3.96E+11,1.26E+13
05-12-2017,766839.66,752208.52,774872.83,745943.66,4.44E+11,1.28E+13
06-12-2017,922087.58,767270.82,927094.31,767270.82,8.14E+11,1.54E+13
07-12-2017,1155604.58,920448.75,1155604.58,906976.98,1.16E+12,1.93E+13
08-12-2017,1068229.24,1149355.25,1184895.53,923941.55,1.36E+12,1.79E+13
09-12-2017,978538.57,1065257.2,1082000.01,881620.83,8.97E+11,1.64E+13
10-12-2017,996409.66,977906.77,1021888.16,852718.88,8.66E+11,1.67E+13
11-12-2017,1089883.13,994604.5,1127019.49,993147.44,7.84E+11,1.83E+13
12-12-2017,1121551.79,1088789.18,1145147.97,1069033.89,9.40E+11,1.88E+13
13-12-2017,1057508.44,1127000,1136859.61,1033758.68,8.36E+11,1.77E+13
14-12-2017,1065562.12,1055987.44,1098745.13,1040793.86,8.88E+11,1.79E+13
15-12-2017,1134481.11,1067961.68,1167853.23,1067961.68,9.21E+11,1.91E+13
16-12-2017,1249198.44,1137902.47,1263248.92,1122205.32,8.16E+11,2.09E+13
17-12-2017,1226351.11,1247814.56,1287102.23,1215670.56,8.53E+11,2.05E+13
18-12-2017,1227131.59,1224147.07,1241099.97,1176062.54,9.51E+11,2.05E+13
19-12-2017,1138597.58,1227394.91,1230303.86,1106489.4,1.08E+12,1.91E+13
20-12-2017,1065803.08,1137547.27,1148717.48,1030741.36,1.42E+12,1.78E+13
21-12-2017,1011543.65,1066944.29,1125826,982239.67,1.06E+12,1.70E+13
22-12-2017,885373.51,1017630.98,1020537.06,757489.5,1.42E+12,1.48E+13
23-12-2017,940895.8,892856.3,998760.84,885181.48,8.38E+11,1.58E+13
24-12-2017,891390.45,935070.89,936210.26,815980.29,7.41E+11,1.49E+13
25-12-2017,897842.64,895877.58,934097.93,860864.11,6.83E+11,1.51E+13
26-12-2017,1031031.18,898482.74,1054833.65,897989.91,8.61E+11,1.73E+13
27-12-2017,1015406.23,1035110.54,1085947.95,969582.33,8.00E+11,1.70E+13
28-12-2017,935838.46,1017047.43,1018605.35,892962.8,7.91E+11,1.57E+13
29-12-2017,935505.26,941559.89,976633.68,913180.04,8.35E+11,1.57E+13
30-12-2017,826738.94,937145.7,937145.7,788306.86,9.23E+11,1.39E+13
31-12-2017,903603.04,823260.2,917709.47,814189.92,7.75E+11,1.52E+13
01-01-2018,869622.22,900781.74,900781.74,837625.53,6.57E+11,1.46E+13
02-01-2018,950614.22,867571.87,979959.85,838620.02,1.07E+12,1.60E+13
03-01-2018,965263.5,950366.8,989690.36,942885.53,1.07E+12,1.62E+13
04-01-2018,988911.3,969689.46,997818.29,920925.33,1.38E+12,1.66E+13
05-01-2018,1103810.23,981177.11,1121270.27,963781.49,1.51E+12,1.85E+13
06-01-2018,1109984.91,1105874.77,1121726.32,1061702.09,1.16E+12,1.86E+13
07-01-2018,1043526.38,1110003.96,1113316.04,1018834.05,1.00E+12,1.75E+13
08-01-2018,962846.22,1043437.7,1047345.23,901936.55,1.17E+12,1.61E+13
09-01-2018,929216.17,959901.25,983471.35,918303.96,1.06E+12,1.56E+13
10-01-2018,952601.33,928776.85,952601.33,871924.08,1.18E+12,1.60E+13
11-01-2018,853681.33,952276.9,955496.04,835730.5,1.05E+12,1.43E+13
12-01-2018,889166.14,856744.38,905235.11,837907.78,7.68E+11,1.50E+13
13-01-2018,913308.73,887372.66,932344.2,887372.66,8.12E+11,1.53E+13
14-01-2018,875899.2,913982.87,922950.47,843844.8,7.05E+11,1.47E+13
15-01-2018,877695.49,875600.27,917433.7,867612.13,8.11E+11,1.48E+13
16-01-2018,735506.9,878730.69,879175.26,652575.57,1.20E+12,1.23E+13
17-01-2018,714727.74,731704.69,745990.64,600618.29,1.21E+12,1.20E+13
18-01-2018,732787.14,715379.33,773172.17,698350.35,9.60E+11,1.23E+13
19-01-2018,740784.29,729907.02,765620.34,713450.28,6.86E+11,1.25E+13
20-01-2018,823226.96,743898.7,836233.46,743898.7,7.53E+11,1.38E+13
21-01-2018,740318.36,822588.76,823016.36,720412.94,6.34E+11,1.25E+13
22-01-2018,698297.86,742424.42,763396.51,654143.99,6.72E+11,1.17E+13
23-01-2018,692860.52,699134.66,725435.75,645970.98,6.17E+11,1.17E+13
24-01-2018,723025.83,695091.77,732524.19,677356.26,6.34E+11,1.22E+13
25-01-2018,715084.52,726991.22,748274.11,702366.07,5.65E+11,1.21E+13
26-01-2018,710165.92,714868.56,740317.03,665125.8,6.19E+11,1.19E+13
27-01-2018,727285.31,710388.42,738359.22,698583.46,4.82E+11,1.22E+13
28-01-2018,749255.08,729484.81,765401.86,729484.81,5.31E+11,1.26E+13
29-01-2018,718338.1,747297.14,754931.87,710689.7,4.52E+11,1.21E+13
30-01-2018,643569.17,718999.4,719024.86,639105.23,5.49E+11,1.08E+13
31-01-2018,649448.67,643690.19,660036.15,622430.55,5.12E+11,1.10E+13
01-02-2018,586639.45,650478.03,654830.66,560879.61,6.33E+11,9.81E+12
02-02-2018,566227.69,584831.67,584831.67,498741.48,8.14E+11,9.51E+12
03-02-2018,588295.24,567597.94,604699.69,529094.51,4.66E+11,9.91E+12
04-02-2018,530721.87,588345.9,598551.87,514961.84,4.54E+11,8.94E+12
05-02-2018,446041.47,530307.03,536060.76,432832.93,5.95E+11,7.51E+12
06-02-2018,497806.8,452228.73,504171.97,388721.66,8.98E+11,8.38E+12
07-02-2018,489820.94,497902.47,546625.25,464077.25,5.89E+11,8.25E+12
08-02-2018,531394.77,490885.25,550072.12,490885.25,6.01E+11,8.95E+12
09-02-2018,562137.32,531796.58,562137.32,507479.64,4.36E+11,9.47E+12
10-02-2018,554733.07,561049.95,586944.85,533730.52,5.01E+11,9.35E+12
11-02-2018,523082.28,554361.8,554361.8,510286.98,3.94E+11,8.82E+12
12-02-2018,573710.67,523819.62,577525.07,523819.62,4.03E+11,9.68E+12
13-02-2018,552527.37,573720.28,575760.85,543429.21,3.66E+11,9.32E+12
14-02-2018,608558.3,552630.85,610090.82,552630.85,5.08E+11,1.03E+13
15-02-2018,649531.32,608153.89,653901.36,600283.61,5.81E+11,1.10E+13
16-02-2018,657425.76,647569.89,662910.44,630851.71,4.66E+11,1.10E+13
17-02-2018,713879.86,655729.8,715601.48,651997.48,5.56E+11,1.20E+13
18-02-2018,677847.62,714567.24,729111.14,663342.24,5.62E+11,1.14E+13
19-02-2018,721113.26,677899,724228.9,675367.98,4.92E+11,1.22E+13
20-02-2018,739529.96,721530.82,775508.73,721530.82,6.38E+11,1.24E+13
21-02-2018,692737.95,737487.18,740489.73,679045.65,6.10E+11,1.17E+13
22-02-2018,650024.85,690793.95,718038.23,646438.4,5.21E+11,1.09E+13
23-02-2018,666481.14,645611.46,680337.36,631480.88,5.03E+11,1.13E+13
24-02-2018,634905.65,665614.2,685638.85,617688.94,4.48E+11,1.07E+13
25-02-2018,625308.06,633828.37,642032.32,608636.75,3.69E+11,1.06E+13
26-02-2018,671347.5,625612.1,678675.25,615617.12,4.72E+11,1.13E+13
27-02-2018,696198.67,673108.99,705688.29,663537.41,4.51E+11,1.17E+13
28-02-2018,677943.11,693706.16,722223.21,677630.09,4.50E+11,1.14E+13
01-03-2018,714224.22,677102,720830.99,674996.05,4.77E+11,1.21E+13
02-03-2018,722944.17,715946.05,729746.58,707860.5,4.97E+11,1.22E+13
03-03-2018,749243.35,723954.92,751753.93,717466.53,4.36E+11,1.27E+13
04-03-2018,750736.62,749745.48,750736.62,726185.06,3.97E+11,1.27E+13
05-03-2018,752495.95,752027.83,761117.6,744711.82,4.22E+11,1.28E+13
06-03-2018,699561.64,747736.48,747736.48,694060.06,4.44E+11,1.18E+13
07-03-2018,646466.55,701119.12,708996.66,628727.83,5.71E+11,1.09E+13
08-03-2018,611615.14,645549.94,660519.66,607251.67,4.66E+11,1.03E+13
09-03-2018,608061.24,612896.35,616259.36,554070.58,5.67E+11,1.03E+13
10-03-2018,577353.92,608910.41,620679.58,574909.95,3.51E+11,9.76E+12
11-03-2018,623760.38,576493.05,632438.25,560495.66,4.10E+11,1.06E+13
12-03-2018,598148.71,625342.78,645887.81,581988.8,4.21E+11,1.01E+13
13-03-2018,596286,596064.14,615101.17,582103.21,3.89E+11,1.01E+13
14-03-2018,536131.75,597570.08,606726.85,523086.68,4.18E+11,9.07E+12
15-03-2018,539389.91,537489.96,547589.87,505372.88,4.43E+11,9.11E+12
16-03-2018,541825.96,540822.7,557863.07,520185.05,3.44E+11,9.17E+12
17-03-2018,514438.85,540757.72,542357.54,507677.03,2.88E+11,8.71E+12
18-03-2018,534374.71,512725.99,535793.22,480721.41,4.31E+11,9.05E+12
19-03-2018,562804.71,542200.93,565536.59,532449.22,4.37E+11,9.49E+12
20-03-2018,581425.63,562088.68,590126.47,546685.21,4.15E+11,9.84E+12
21-03-2018,581921.2,582991.85,598410.42,576780.72,3.94E+11,9.86E+12
22-03-2018,568223.38,582583.33,593093.27,557575.02,3.60E+11,9.63E+12
23-03-2018,576997.72,568729.88,576997.72,543273.1,3.88E+11,9.79E+12
24-03-2018,563254.45,578448.72,584571.76,563097.2,3.68E+11,9.54E+12
25-03-2018,552055.8,559660.37,564156.99,549022.49,2.97E+11,9.35E+12
26-03-2018,532133.33,552230.56,553644.85,513467.1,3.85E+11,9.04E+12
27-03-2018,508677.62,531524,533648.82,505185.76,3.49E+11,8.60E+12
28-03-2018,518234.37,508923.75,529389.06,507127.49,3.20E+11,8.75E+12
29-03-2018,466558.74,519836.4,520830.6,461068.64,4.14E+11,7.91E+12
30-03-2018,448641.76,466933.12,473783.34,435190.69,4.10E+11,7.60E+12
31-03-2018,454046.52,448769.37,469303.12,446883.79,2.96E+11,7.70E+12
01-04-2018,445627.81,455969.24,459738.47,424964.51,2.95E+11,7.55E+12
02-04-2018,461297.04,445668.83,464590.47,443827.53,2.82E+11,7.82E+12
03-04-2018,484572.58,462499.16,489435.79,460560.56,3.58E+11,8.23E+12
04-04-2018,445773.74,484592.1,485467.49,442524.35,3.21E+11,7.55E+12
05-04-2018,441928.19,445436.19,451200.99,432177.78,3.67E+11,7.51E+12
06-04-2018,430829.88,442219.48,445805.44,427177.75,2.44E+11,7.30E+12
07-04-2018,448667.95,430452.69,457721.06,430452.69,2.58E+11,7.61E+12
08-04-2018,455966.92,449245.1,461682.48,449245.1,2.37E+11,7.74E+12
09-04-2018,439758.91,457317.24,466415.63,432696.27,3.18E+11,7.46E+12
10-04-2018,443849.3,441363.82,446294.32,435434.54,2.78E+11,7.53E+12
11-04-2018,454717.71,444414.96,454717.71,443944.41,3.01E+11,7.68E+12
12-04-2018,515010.24,453873.31,515661.73,444805.41,5.81E+11,8.74E+12
13-04-2018,515211.39,515783.14,534248.91,506502.96,5.07E+11,8.75E+12
14-04-2018,521102.18,513822.21,531181.32,511951.5,3.39E+11,8.85E+12
15-04-2018,543474.45,521956.29,544081.9,521956.29,3.42E+11,9.23E+12
16-04-2018,527520.53,544026.46,546217.56,518659.77,3.67E+11,8.93E+12
17-04-2018,518930.24,528370.87,543931.84,517592.57,4.52E+11,8.79E+12
18-04-2018,536418.32,521710.73,538677.43,517874.26,4.29E+11,9.11E+12
19-04-2018,546263.23,536145.63,546551.75,534799.22,4.64E+11,9.26E+12
20-04-2018,585593.95,545773.91,587871.26,544242.7,5.56E+11,9.90E+12
21-04-2018,588887.4,585789.9,595639.15,572772.36,5.00E+11,1.00E+13
22-04-2018,582722.85,590838.94,595908.54,581210.21,4.39E+11,9.90E+12
23-04-2018,594082.13,582188.59,593056,581819.19,4.58E+11,1.00E+13
24-04-2018,643914,594312.29,646245.33,593879.26,7.10E+11,1.10E+13
25-04-2018,591868.48,644148.41,647089.27,588885.28,7.36E+11,9.98E+12
26-04-2018,620004.85,593312.4,620004.85,583929.58,6.00E+11,1.06E+13
27-04-2018,598627.39,620614.08,625671.97,598627.39,5.05E+11,1.02E+13
28-04-2018,622702.28,595444.74,626939.3,594959.87,5.20E+11,1.06E+13
29-04-2018,627404.92,622564.38,634892.56,612393.02,5.90E+11,1.07E+13
30-04-2018,614034.53,627873.21,631272.27,608630.32,5.78E+11,1.05E+13
01-05-2018,609058.66,614760.16,615053.22,590810.26,5.13E+11,1.03E+13
02-05-2018,615851.14,608096.21,617224.72,602121.18,5.05E+11,1.05E+13
03-05-2018,649525.73,615721.1,653156.68,611838.93,6.81E+11,1.11E+13
04-05-2018,648107.76,646302.03,653837.33,639000.09,5.48E+11,1.10E+13
05-05-2018,658623.03,648075.73,665728.25,647730.98,5.11E+11,1.12E+13
06-05-2018,645037.17,657765.13,664100.73,632373.35,4.83E+11,1.10E+13
07-05-2018,629210.15,644427.21,645775.41,619712.63,4.94E+11,1.07E+13
08-05-2018,620210.53,629737.81,635234.41,612747.17,4.98E+11,1.06E+13
09-05-2018,628004.23,619465.74,631343.2,608437.67,4.85E+11,1.07E+13
10-05-2018,608114.55,628056.77,631789.73,607884.53,4.65E+11,1.04E+13
11-05-2018,568872.03,608721.03,608721.03,565702.66,5.71E+11,9.67E+12
12-05-2018,573144.51,568868.67,583924.94,554181.67,4.60E+11,9.76E+12
13-05-2018,587906.35,573858.89,591249.52,565747.14,3.95E+11,1.00E+13
14-05-2018,588819.17,587175.78,599919.66,563122.52,4.96E+11,1.00E+13
15-05-2018,579301.56,588035.61,600198.23,575630.56,4.53E+11,9.79E+12
16-05-2018,567155.61,578895.2,579168.81,556505.62,4.60E+11,9.71E+12
17-05-2018,548471.11,567238.28,572354.25,545747.18,3.97E+11,9.35E+12
18-05-2018,560942.18,548302.41,562516.06,540373.79,3.91E+11,9.53E+12
19-05-2018,560684.51,561265.84,569174.47,556345.06,3.20E+11,9.56E+12
20-05-2018,578773.3,560671.63,582115.45,557833.26,3.53E+11,9.87E+12
21-05-2018,573417.42,579390.61,582831.26,569748.33,3.50E+11,9.76E+12
22-05-2018,546921.44,573477.35,573707.56,544391.49,3.50E+11,9.34E+12
23-05-2018,516274.67,546601.82,547797.44,513238.67,4.41E+11,8.76E+12
24-05-2018,517911.82,516500.12,528739.85,500955.13,4.13E+11,8.84E+12
25-05-2018,506629.89,518250.38,522755.46,500999.88,3.32E+11,8.71E+12
26-05-2018,498213.74,507059.29,514420.2,497755.91,2.74E+11,8.50E+12
27-05-2018,499049.56,498633.68,499965.27,492462.12,2.75E+11,8.51E+12
28-05-2018,480930.06,499258.83,499858.48,478564.49,3.41E+11,8.25E+12
29-05-2018,506865.77,480489.95,510517.06,477876.39,3.82E+11,8.59E+12
30-05-2018,499421.64,506671.78,513728.82,493375.46,3.34E+11,8.57E+12
31-05-2018,505256.94,499396.69,512877.9,496360.99,3.46E+11,8.62E+12
01-06-2018,505201.75,505697.21,510068.25,499402.85,3.32E+11,8.68E+12
02-06-2018,512034.73,504884.89,515543.66,502241.43,3.31E+11,8.74E+12
03-06-2018,517179.55,511273.7,519500.09,509997.55,3.25E+11,8.83E+12
04-06-2018,503920.37,517332.27,519428.39,501134.38,3.34E+11,8.60E+12
05-06-2018,512148.94,503010.35,512860.73,496801.01,3.33E+11,8.74E+12
06-06-2018,511515.48,511626.34,513283.15,501659.39,3.15E+11,8.77E+12
07-06-2018,517590.17,511304.29,517349.08,511304.29,3.00E+11,8.76E+12
08-06-2018,514834.59,518055.3,518934.98,510569.91,2.85E+11,8.78E+12
09-06-2018,508559.29,515347.75,518795.33,508559.29,2.60E+11,8.69E+12
10-06-2018,458192.07,506369.6,506369.6,452996.39,3.92E+11,7.83E+12
11-06-2018,465975.35,459088.06,466195.31,451725.06,3.20E+11,7.97E+12
12-06-2018,444144.73,465901.13,466045.52,441426.85,3.14E+11,7.59E+12
13-06-2018,429507.23,445124.47,448167.59,424908.58,3.41E+11,7.32E+12
14-06-2018,451787.69,429023.61,453939.24,428462.87,3.48E+11,7.72E+12
15-06-2018,439402.56,451701.74,452175.5,437857.03,2.68E+11,7.47E+12
16-06-2018,445771.15,439325.66,448651.92,435707.85,2.17E+11,7.62E+12
17-06-2018,442307.82,445456.03,448421.87,442307.82,2.11E+11,7.56E+12
18-06-2018,458169.79,443042.8,461761.74,438535.42,2.75E+11,7.84E+12
19-06-2018,462420.75,458684.8,466010.86,456207.46,2.76E+11,7.88E+12
20-06-2018,461144.21,462476.75,464241.27,451624.46,2.66E+11,7.92E+12
21-06-2018,457218.55,461385.11,463484.46,456228.64,2.40E+11,7.83E+12
22-06-2018,412839.2,457771.56,458396.62,407607.88,3.45E+11,7.07E+12
23-06-2018,418185.89,413274.19,422416.27,412033.03,2.33E+11,7.16E+12
24-06-2018,418915.39,418308.03,422345.7,395380.19,3.10E+11,7.17E+12
25-06-2018,425631.66,418829.9,430957.18,415281.5,3.73E+11,7.26E+12
26-06-2018,416563.28,425929.28,428815.94,416563.28,2.23E+11,7.10E+12
27-06-2018,422563.82,415929.58,424133.4,414953.14,2.25E+11,7.21E+12
28-06-2018,406333.77,422291.38,423475.25,404242.02,2.38E+11,6.94E+12
29-06-2018,425642.62,405968.28,428610.64,400303.27,2.73E+11,7.33E+12
30-06-2018,438353.8,425363.37,442564.14,425363.37,3.11E+11,7.51E+12
01-07-2018,437109.37,438879.51,440328.59,430501.9,3.28E+11,7.49E+12
02-07-2018,454460.32,436737,459715.88,432870.55,3.01E+11,7.75E+12
03-07-2018,447570.74,453256.52,459790.83,441961.02,3.21E+11,7.69E+12
04-07-2018,453152.71,449029.39,465467.92,442146.78,2.86E+11,7.75E+12
05-07-2018,457237.58,453301.08,465144.55,450998.71,3.43E+11,7.81E+12
06-07-2018,459136.8,457206.58,461024.67,449965.58,2.97E+11,7.88E+12
07-07-2018,471756.8,458807.25,472242.53,452651.73,2.73E+11,8.08E+12
08-07-2018,466042.94,471816.63,473750.62,464261.02,2.33E+11,7.99E+12
09-07-2018,462888.55,466125.51,469543.78,461693.17,2.56E+11,7.95E+12
10-07-2018,435184.08,462714.16,464673.04,434549.51,2.78E+11,7.45E+12
11-07-2018,439476.44,435240.44,442800.97,435219.83,2.51E+11,7.54E+12
12-07-2018,426548.91,439618.69,439640.7,420222.04,2.59E+11,7.34E+12
13-07-2018,427244.03,426974.84,431894.03,423796.92,2.61E+11,7.33E+12
14-07-2018,429851.47,427891.27,431363.03,425474.96,2.00E+11,7.37E+12
15-07-2018,435571.75,429617.24,438572.97,428508.35,2.25E+11,7.47E+12
16-07-2018,462079.55,435391.6,462079.55,435391.6,3.24E+11,7.92E+12
17-07-2018,500905.56,461935.6,505434.98,456461.96,4.09E+11,8.61E+12
18-07-2018,505782.91,500514.18,517051.03,499585.87,4.18E+11,8.65E+12
19-07-2018,515288,506292.1,517192.68,500614.46,3.51E+11,8.79E+12
20-07-2018,505449.35,515325.27,522057.61,503327.64,3.41E+11,8.71E+12
21-07-2018,509927.8,505352.46,511189.01,499145.45,2.56E+11,8.75E+12
22-07-2018,509872.83,509825.38,518083.32,507489.94,2.54E+11,8.75E+12
23-07-2018,530832.8,509613.02,534990.06,509227.45,3.53E+11,9.10E+12
24-07-2018,580790.2,531204.53,580790.2,530446.62,5.01E+11,9.96E+12
25-07-2018,562266.04,577714.72,580280.07,555735.08,4.03E+11,9.69E+12
26-07-2018,545915.73,561954.02,569379.87,540912.83,3.37E+11,9.38E+12
27-07-2018,560119.67,545834.71,566818.49,537925.12,3.57E+11,9.63E+12
28-07-2018,561981.52,560397.52,564087.48,556398.82,2.74E+11,9.65E+12
29-07-2018,563786.35,562919.27,567477.02,558484.96,2.82E+11,9.69E+12
30-07-2018,561180.93,564000.39,564955.3,543140.5,3.81E+11,9.64E+12
31-07-2018,532571.12,561230.32,561252.96,526854.86,3.63E+11,9.17E+12
01-08-2018,521086.35,531790.79,531790.79,512888.28,3.28E+11,8.97E+12
02-08-2018,519257.83,521720.54,527090.7,517086.03,2.88E+11,8.89E+12
03-08-2018,509553.09,518914.05,518914.05,503404.97,3.18E+11,8.77E+12
04-08-2018,482031.54,509846.44,513877.96,478688.16,2.93E+11,8.29E+12
05-08-2018,484473.62,481910.22,486823.86,475715.58,2.52E+11,8.33E+12
06-08-2018,478353.36,484093.91,491195.34,474138.06,2.69E+11,8.19E+12
07-08-2018,463399.09,478802,490396.95,463064.23,3.22E+11,7.99E+12
08-08-2018,432893.17,462968.85,462968.85,427430,3.48E+11,7.44E+12
09-08-2018,451565.81,432876.69,455518.94,429279.86,2.93E+11,7.76E+12
10-08-2018,426033.75,451785.12,453149.12,421887.56,3.11E+11,7.31E+12
11-08-2018,433681.36,426108.14,444703.65,420820.53,2.79E+11,7.46E+12
12-08-2018,435538.5,432849.23,441542.52,429670.19,3.90E+11,7.49E+12
13-08-2018,440924.36,436824.58,456188.03,435893.79,2.81E+11,7.47E+12
14-08-2018,433669.71,440230.51,440250.12,418063.07,3.71E+11,7.47E+12
15-08-2018,441060.18,435188.33,460634.28,435188.33,3.42E+11,7.60E+12
16-08-2018,443937.88,440061.09,455022.31,438815.21,3.03E+11,7.62E+12
17-08-2018,461236.36,444370.97,461367.43,443253.9,3.50E+11,7.94E+12
18-08-2018,450241.34,461432.61,463810.06,445332.94,2.79E+11,7.75E+12
19-08-2018,456010.45,450157.93,458247.02,445881.04,2.32E+11,7.85E+12
20-08-2018,440398.48,455620.75,458172.72,439658.49,2.57E+11,7.61E+12
21-08-2018,453239.89,439877.7,454085.77,439680.13,2.36E+11,7.80E+12
22-08-2018,445476.96,453064.56,476152.78,440824.28,3.26E+11,7.67E+12
23-08-2018,458095.09,445101.81,458912.45,445101.81,2.39E+11,7.86E+12
